cp_id,district_id,address_en,address2_en,lat,lgt,waste_type,legend
4141,Tuen_Mun,"Chelsea Heights - 1 Shek Pai Tau Path, Tuen Mun",,22.400481,113.97427,"Fluorescent Lamp,Metals,Other Plastic,Paper,Printer Cartridges,Rechargeable Batteries",Recycling Bins at Public Place
4154,Tsuen_Wan,"Japan Home Centre - Shop Nos. 211-212, 2/F, Shek Fong House, Shek Wai Kok Estate, Tsuen Wan",,22.374687,114.123845,Fluorescent Lamp,Recycling Bins at Public Place
4160,Tuen_Mun,"Japan Home Centre - Shop No.49, G/F, Shopping Centre, Hong Lai Garden, Heung Sze Wui Road, Tuen Mun",,22.39804,113.974959,Fluorescent Lamp,Recycling Bins at Public Place
4161,Tuen_Mun,"Japan Home Centre - Shop 3-5-6, UG/F., Venice Garden, 12 Leung Tak Street, Tuen Mun",,22.407505,113.968535,Fluorescent Lamp,Recycling Bins at Public Place
4162,Tuen_Mun,"Japan Home Centre - Shop 210A, 2/F, Fu Tai Shopping Centre, Fu Tai Estate, Tuen Mun",,22.413771,113.983016,Fluorescent Lamp,Recycling Bins at Public Place
4164,Tuen_Mun,"Japan Home Centre - Shop 313, 3/F, New Town Commercial Arcade, 2 Tuen Lee Street, Tuen Mun",,22.390884,113.978259,Fluorescent Lamp,Recycling Bins at Public Place
4165,Kwai_Tsing,"Japan Home Centre - Shop no.LG105, LG1, Shek Yam Shopping Centre, Shek Yam Estate, Kwai Chung",,22.371537,114.138614,Fluorescent Lamp,Recycling Bins at Public Place
4169,Kwai_Tsing,"Japan Home Centre - Shop 14H, 1/F, Tsing Yi Square, 7-19 Tsing Luk Street, Tsing Yi",,22.353853,114.10523,Fluorescent Lamp,Recycling Bins at Public Place
4170,Kwai_Tsing,"Japan Home Centre - Shop 107-109, 1/F, Hang King Shopping Arcade, 9 Wing Fong Road, Kwai Fong",,22.360667,114.127856,Fluorescent Lamp,Recycling Bins at Public Place
4171,Tuen_Mun,"K-Point - 1 Tuen Lung Street, Tuen Mun",,22.39398,113.975477,Fluorescent Lamp,Recycling Bins at Public Place
4172,Kwai_Tsing,"Kwai Chung Shopping Centre - Kwai Chung Shopping Centre, Sheung Kok Street, Kwai Chung",,22.357767,114.127874,Fluorescent Lamp,Recycling Bins at Public Place
4173,Tsuen_Wan,"Lei Muk Shue Shopping Centre - Lei Muk Shue Shopping Centre, The junction of Wo Yee Hop Road and Ngong Hom Road, Tsuen Wan",,22.377887,114.136597,Fluorescent Lamp,Recycling Bins at Public Place
4175,Tsuen_Wan,"Nina Tower - 8 Yeung Uk Road, Tsuen Wan",,22.369003,114.112992,Fluorescent Lamp,Recycling Bins at Public Place
4177,Yuen_Long,"PRICERITE - G/F & Cockloft 130-132, 1/F & 2/F 128-138 Castle Peak Road - Yuen Long, Yuen Long",,22.444323,114.028106,"Fluorescent Lamp,Rechargeable Batteries",Recycling Bins at Public Place
4184,Kwai_Tsing,"PRICERITE - Shop 210, 2/F, Maritime Square 1, 33 Tsing King Road, Tsing Yi",,22.359254,114.108345,"Fluorescent Lamp,Rechargeable Batteries",Recycling Bins at Public Place
4187,Yuen_Long,"Tin Yan Shopping Centre - Tin Yan Shopping Centre, Tin Shui Wai",,22.462486,113.996348,Fluorescent Lamp,Recycling Bins at Public Place
4188,Tsuen_Wan,"Tsuen Kam Centre - 328-338 Castle Peak Road, Tsuen Wan",,22.374142,114.115275,Fluorescent Lamp,Recycling Bins at Public Place
4189,Tsuen_Wan,"Tsuen Wan Plaza (Shopping Mall) - 4-30 Tai Pa Street, Tsuen Wan",,22.370818,114.111073,"Fluorescent Lamp,Metals,Other Plastic,Paper",Recycling Bins at Public Place
4190,Tuen_Mun,"Tung Po Hong - Po Tin - Shop No 101, Po Tin Shopping Centre, Po Tin Estate, Tuen Mun",,22.409496,113.966624,Fluorescent Lamp,Recycling Bins at Public Place
4191,Yuen_Long,"Yuen Long Plaza - L1, Customer Care Centre, Yuen Long Plaza, 249-251 Castle Peak Road, Yuen Long",,22.444704,114.023731,Fluorescent Lamp,Recycling Bins at Public Place
4207,Yuen_Long,Yuen Kong Tsuen Playground,,22.42473,114.077191,Clothes,Recycling Bins at Public Place
4211,Tuen_Mun,Siu Lun Sports Ground (near the entrance),,22.385307,113.978401,Clothes,Recycling Bins at Public Place
4212,Yuen_Long,Tong Yan San Tsuen Garden,"Tong Yan San Tsuen Road, Ha Tsuen, Yuen Long",22.43657,114.01138,"Clothes,Metals,Other Plastic,Paper",Recycling Bins at Public Place
4213,Yuen_Long,Tai Kei Leng Sitting-out Area,,22.432084,114.032282,Clothes,Recycling Bins at Public Place
4214,Yuen_Long,Tin Shui Wai Park (next to Tennis Court),,22.456131,114.00507,"Clothes,Metals,Other Plastic,Paper",Recycling Bins at Public Place
4215,Yuen_Long,"Tin Shui Community Centre, Tin Shui Estate, Tin Shui Wai",,22.455305,113.999364,Clothes,Recycling Bins at Public Place
4216,Yuen_Long,"Tin Yiu Community Centre, Tin Yiu Estate, Tin Shui Wai",,22.45039,114.004419,Clothes,Recycling Bins at Public Place
4217,Yuen_Long,"Wang Yat Plaza Sitting-out Area, 107 District, Tin Tsui Wai",,22.467906,114.00027,Clothes,Recycling Bins at Public Place
4218,Yuen_Long,Tin Shui Wai Sports Ground,,22.45498,114.004719,Clothes,Recycling Bins at Public Place
4219,Yuen_Long,Tin Shui Wai Sports Centre,,22.455179,114.006511,Clothes,Recycling Bins at Public Place
4221,Tuen_Mun,"G/F, Tseng Choi Street Community Hall, 27 Tseng Choi Street, Tuen Mun",,22.400257,113.977296,Clothes,Recycling Bins at Public Place
4222,Tuen_Mun,Tuen Mun Park (near Exit B of Tuen Mun Station),,22.393426,113.973547,Clothes,Recycling Bins at Public Place
4223,Tuen_Mun,"Yan Oi Tong Community and Sports Centre, 18 Kai Man Path",,22.396449,113.975723,Clothes,Recycling Bins at Public Place
4224,Tuen_Mun,"Tai Hing Community Hall, Commercial Complex, Tai Hing Estate (near the entrance)",,22.402564,113.970041,Clothes,Recycling Bins at Public Place
4225,Tuen_Mun,"Near the basketball court in On Ting/Yau Oi Community Centre, On Ting Estate",,22.387458,113.976442,Clothes,Recycling Bins at Public Place
4227,Tuen_Mun,"Shan King Community Hall, Shan King Estate",,22.39628,113.965595,Clothes,Recycling Bins at Public Place
4228,Tuen_Mun,Squash Court entrance near Tuen Mun Public Swimming Pool,,22.381498,113.970494,Clothes,Recycling Bins at Public Place
4229,Tuen_Mun,"Butterfly Bay Community Centre, Butterfly Estate (near the patio)",,22.374808,113.962103,Clothes,Recycling Bins at Public Place
4231,Tuen_Mun,"Leung King Community Centre, Leung King Estate (near the patio)",,22.407578,113.963861,Clothes,Recycling Bins at Public Place
4232,Tsuen_Wan,"Bellagio Park, 33 Castle Peak Road",,22.366654,114.061214,Clothes,Recycling Bins at Public Place
4234,Tsuen_Wan,"Princess Alexandra Community Centre, 60 Tai Ho Road",,22.37178,114.114536,Clothes,Recycling Bins at Public Place
4235,Tsuen_Wan,"Tsuen Wan West Sports Centre, 68 Hoi On Road",,22.370532,114.100551,Clothes,Recycling Bins at Public Place
4236,Tsuen_Wan,"Rhine Garden, 38 Castle Peak Road",,22.367975,114.061818,Clothes,Recycling Bins at Public Place
4238,Tsuen_Wan,"Tsuen King Circuit Sports Centre, 38 Mei Wan Street",,22.377548,114.111,Clothes,Recycling Bins at Public Place
4242,Kwai_Tsing,"Shek Lei Community Hall, 2 Tai Pak Tin Street, Kwai Chung",,22.366727,114.139274,Clothes,Recycling Bins at Public Place
4243,Kwai_Tsing,"Tai Wo Hau Estate Community Centre, 15 Tai Wo Hau Road, Kwai Chung",,22.367922,114.12508,Clothes,Recycling Bins at Public Place
4244,Kwai_Tsing,"Shek Yam Road No.1 Rest Garden, Kwai Chung",,22.370513,114.13846,Clothes,Recycling Bins at Public Place
4246,Kwai_Tsing,"Lai King Community Hall, 205, Lai King Hill Road, Kwai Chung",,22.346273,114.126919,Clothes,Recycling Bins at Public Place
4247,Kwai_Tsing,"Kwai Fong Community Hall, 2 Lai Fong Street, Kwai Chung",,22.359698,114.127361,Clothes,Recycling Bins at Public Place
4248,Yuen_Long,"Outside Man Ancestral Hall, Fan Tin Tsuen",,22.499018,114.074457,Clothes,Recycling Bins at Public Place
4249,Yuen_Long,"Kam Tin Market Playground, Tai Hong Wai",,22.44027,114.065809,Clothes,Recycling Bins at Public Place
4250,Kwai_Tsing,"Cheung Fat Estate Community Centre, 6 Tam Kon Shan Road, Tsing Yi",,22.363281,114.102975,Clothes,Recycling Bins at Public Place
4251,Kwai_Tsing,"Tai Wong Ha Playground, Fung Shue Wo Road, Tsing Yi",,22.354075,114.101926,Clothes,Recycling Bins at Public Place
4252,Kwai_Tsing,Tsing Yi Promenade (near Tsing Yi Public Pier),,22.354179,114.109432,Clothes,Recycling Bins at Public Place
4254,Kwai_Tsing,"Cheung Ching Estate Community Centre, 6 Ching Hong Road, Tsing Yi",,22.348828,114.107201,Clothes,Recycling Bins at Public Place
4255,Kwai_Tsing,"Tsing Yi Estate Community Hall, Tsing Yi Estate II, Tsing Yi",,22.356429,114.102399,Clothes,Recycling Bins at Public Place
4256,Kwai_Tsing,"Mei King Playground, Tsing Yi Road",,22.343586,114.10763,Clothes,Recycling Bins at Public Place
4260,Yuen_Long,"Hong Chi Association - Hong Chi Shui Choi Centre - G/F & 1/F, Shui Choi House, Tin Shui Estate, Tin Shui Wai, Yuen Long, New Territories",,22.45619,113.997689,Glass Bottles,Recycling Bins at Public Place
4261,Tuen_Mun,"Hong Chi Association - Hong Chi Shan King Centre - Unit 1, Level 3, Community Recreation Building, Shan King Estate, Tuen Mun, New Territories",,22.398909,113.9667,Glass Bottles,Recycling Bins at Public Place
4270,Tuen_Mun,"The Hong Kong Federation of Youth Groups – Jockey Club Kin Sang Youth S.P.O.T. - G/F, Shun Sang House, Siu Hin Court, Tuen Mun, N.T.",,22.407131,113.970622,"Glass Bottles,Other Plastic,Small Electrical and Electronic Equipment",NGO Collection Points
4271,Kwai_Tsing,"The Hong Kong Federation of Youth Groups – Jockey Club Kwai Fong Youth S.P.O.T. - G/F, Kwai Ching House, Kwai Fong Estate, Kwai Chung, N.T.",,22.358144,114.129129,"Glass Bottles,Other Plastic,Small Electrical and Electronic Equipment",NGO Collection Points
4272,Yuen_Long,"The Hong Kong Federation of Youth Groups – Jockey Club Tin Yiu Youth S.P.O.T. - 2-4/F, Tin Yiu Community Centre, Tin Yiu Estate, Tin Shui Wai, Yuen Long, New Territories ",,22.450165,114.004481,"Glass Bottles,Other Plastic,Small Electrical and Electronic Equipment",NGO Collection Points
4273,Yuen_Long,"The Hong Kong Federation of Youth Groups – Jockey Club Tin Yuet Youth S.P.O.T. - 2/F, Ancillary Facilities Block, Tin Yuet Estate, Tin Shui Wai, Yuen Long, New Territories",,22.462289,114.000744,"Glass Bottles,Other Plastic,Small Electrical and Electronic Equipment",NGO Collection Points
4277,Sai_Kung,"7-ELEVEN - Shop 206, 2/F, Po Lam Shopping Centre, Po Lam Estate, Tseung Kwan O",,22.325168,114.256172,Rechargeable Batteries,Recycling Bins at Public Place
4278,Kwun_Tong,"7-ELEVEN - Shop 3, G/F, Kai Tin Shopping Centre, 50 Kai Tin Road, Lam Tin",,22.308453,114.234716,Rechargeable Batteries,Recycling Bins at Public Place
4279,Kwun_Tong,"7-ELEVEN - Shop G02, G/F, APM, Millennium City V, No. 418 Kwun Tong Road, Kwun Tong",,22.312544,114.224604,Rechargeable Batteries,Recycling Bins at Public Place
4281,Kwun_Tong,"China Mobile Hong Kong - Shops 47-51, Portion A-B, G/F, Yue Man Centre, 300-302 Ngau Tau Kok Road, Kwun Tong",,22.314471,114.223043,Rechargeable Batteries,Recycling Bins at Public Place
4283,Kwun_Tong,"China Mobile Hong Kong - Shop No. P43, Telemarket, Podium Level, Telford Plaza, Kowloon Bay",,22.322561,114.212339,Rechargeable Batteries,Recycling Bins at Public Place
4284,Sai_Kung,"China Mobile Hong Kong - Shop UG014, UG/F, MCP Central, 8 Yan King Road, Po Lam, Tseung Kwan O",,22.323321,114.257864,Rechargeable Batteries,Recycling Bins at Public Place
4287,Kwun_Tong,"Crown Motors Ltd (Toyota Kowloon Bay Service Centre) - G/F., Jing Hin Industrial Building, 5 Wang Kee Street, Kowloon Bay",,22.323224,114.205793,Rechargeable Batteries,Recycling Bins at Public Place
4291,Sai_Kung,"FORTRESS - Shop UG011-013, UG/F, MCP Central, 8 Yan King Road, Po Lam, Tseung Kwan O",,22.32353,114.257864,Rechargeable Batteries,Recycling Bins at Public Place
4293,Sai_Kung,"McDonald's - Shop 1, G/F, Verbena Heights, 8 Mau Tai Road, Tseung Kwan O",,22.322924,114.255805,Rechargeable Batteries,Recycling Bins at Public Place
4295,Sai_Kung,"McDonald`s - Shop No. 9, G/F, Maritime Bay, 18 Pui Shing Road, Tseung Kwan O",,22.314825,114.265321,Rechargeable Batteries,Recycling Bins at Public Place
4296,Sai_Kung,"McDonald's - Shop 1017, Level 1, MCP Central, 8 Yan King Road, Po Lam, Tseung Kwan O",,22.324343,114.257049,Rechargeable Batteries,Recycling Bins at Public Place
4297,Sai_Kung,"McDonald's - Shop No. 103, G/F, Po Lam Shopping Centre, Po Lam Estate, Tseung Kwan O",,22.325177,114.256149,Rechargeable Batteries,Recycling Bins at Public Place
4298,Kwun_Tong,"McDonald`s - Shop No. 104A, 1/F, Tak Tin Plaza, 223 Pik Wan Road, Lam Tin",,22.310116,114.238109,Rechargeable Batteries,Recycling Bins at Public Place
4299,Sai_Kung,"McDonald's - Shop No. 126, Tsui Lam Square, Tsui Lam Estate, Tseung Kwan O",,22.322519,114.249068,Rechargeable Batteries,Recycling Bins at Public Place
4300,Kwun_Tong,"McDonald`s - Shop No. 201, Second Floor, Lei Yue Mun Plaza, Yau Tong",,22.296538,114.239562,Rechargeable Batteries,Recycling Bins at Public Place
4301,Kwun_Tong,"McDonald`s - Shop No. 206, Second Floor, Po Tat Shopping Centre, Po Tat Estate, Kwun Tong",,22.317393,114.236335,Rechargeable Batteries,Recycling Bins at Public Place
4302,Sai_Kung,"McDonald`s - Shop No. 216, 2/F, TKO Spot, Sheung Tak Estate, Tseung Kwan O",,22.311174,114.25891,Rechargeable Batteries,Recycling Bins at Public Place
4303,Kwun_Tong,"McDonald's - Shop No. 310, Lok Wah Shopping Centre, Lok Wah Estate, Ngau Tau Kok",,22.321846,114.220035,Rechargeable Batteries,Recycling Bins at Public Place
4304,Kwun_Tong,"McDonald's - Shop No. 5, Ground Floor, Tsui Ping North Shopping Circuit, Tsui Ping (North) Estate, Kwun Tong",,22.315183,114.2301,Rechargeable Batteries,Recycling Bins at Public Place
4306,Kwun_Tong,"McDonald's - Shop No. 1, G/F, Sau Mau Ping Shopping Centre, 101 Sau Ming Road, Sau Mau Ping, Kwun Tong",,22.319451,114.232127,Rechargeable Batteries,Recycling Bins at Public Place
4307,Kwun_Tong,"McDonald's - Shop 1, Level 3, Sceneway Plaza, 8 Sceneway Road, Lam Tin",,22.307458,114.233198,Rechargeable Batteries,Recycling Bins at Public Place
4308,Sai_Kung,"McDonald`s - Shop Nos. 271 & 272, Choi Ming Shopping Centre, Choi Ming Court, Tseung Kwan O",,22.307351,114.252414,Rechargeable Batteries,Recycling Bins at Public Place
4309,Kwun_Tong,"McDonald's - Shop Nos. 6-9, G/F, Laguna Plaza, Kwun Tong",,22.306793,114.228296,Rechargeable Batteries,Recycling Bins at Public Place
4310,Kwun_Tong,"McDonald`s - Shop Nos. G246-253, Ground Floor, Amoy Plaza, Phase II, 77 Ngau Tau Kok Road, Kowloon Bay",,22.32401,114.216368,Rechargeable Batteries,Recycling Bins at Public Place
4312,Kwun_Tong,"McDonald`s - Shop Unit F21, Telford Plaza I, Kowloon Bay",,22.321142,114.213264,Rechargeable Batteries,Recycling Bins at Public Place
4313,Sai_Kung,"McDonald's - Shops Nos.1, 2 and 3 on Ground Floor, Sai Kung Garden, Chan Man Street, Sai Kung",,22.382432,114.271417,Rechargeable Batteries,Recycling Bins at Public Place
4314,Kwun_Tong,"McDonald`s - Unit 1A, G/F, Millennium City 1, 388 Kwun Tong Road, Kwun Tong",,22.31408,114.221256,Rechargeable Batteries,Recycling Bins at Public Place
4315,Kwun_Tong,"McDonald`s - Unit 218-1, 2/F, Richland Gardens Shopping Centre, 80 Wang Kwong Road, Kowloon Bay",,22.329632,114.205731,Rechargeable Batteries,Recycling Bins at Public Place
4316,Kwun_Tong,"McDonald's - Unit 34 on Level 2, MegaBox, Enterprise Square Five, 38 Wang Chiu Road, Kowloon Bay",,22.319339,114.208351,Rechargeable Batteries,Recycling Bins at Public Place
4318,Sai_Kung,"McDonald's - LG5 Restaurant, Academic Building, HK University of Science & Technology, Clear Water Bay",,22.336449,114.265425,Rechargeable Batteries,Recycling Bins at Public Place
4319,Kwun_Tong,"McDonald`s - Portion of G/F and Basement, Kentlum Mansion, 327-333 Ngau Tau Kok Road, Kwun Tong",,22.315009,114.222343,Rechargeable Batteries,Recycling Bins at Public Place
4320,Kwun_Tong,MTRC - Telford Plaza II,,22.32084,114.213272,"Metals,Other Plastic,Paper,Rechargeable Batteries",Recycling Bins at Public Place
4321,Sai_Kung,MTRC - Tiu Keng Leng station,,22.303808,114.252114,"Metals,Other Plastic,Paper,Rechargeable Batteries",Recycling Bins at Public Place
4322,Sai_Kung,MTRC - Tseung Kwan O station,,22.30747,114.260021,"Metals,Other Plastic,Paper,Rechargeable Batteries",Recycling Bins at Public Place
4323,Kwun_Tong,MTRC - Yau Tong station,,22.298117,114.236953,"Metals,Other Plastic,Paper,Rechargeable Batteries",Recycling Bins at Public Place
4324,Sai_Kung,MTRC - Hang Hau station,,22.315609,114.264345,"Metals,Other Plastic,Paper,Rechargeable Batteries",Recycling Bins at Public Place
4325,Kwun_Tong,MTRC - Kowloon Bay station,,22.323502,114.214076,"Metals,Other Plastic,Paper,Rechargeable Batteries",Recycling Bins at Public Place
4326,Kwun_Tong,MTRC - Kwun Tong station,,22.312179,114.226472,"Metals,Other Plastic,Paper,Rechargeable Batteries",Recycling Bins at Public Place
4327,Kwun_Tong,MTRC - Lam Tin station,,22.306863,114.232705,"Metals,Other Plastic,Paper,Rechargeable Batteries",Recycling Bins at Public Place
4328,Sai_Kung,MTRC - LOHAS Park station,,22.295416,114.2686,"Metals,Other Plastic,Paper,Rechargeable Batteries",Recycling Bins at Public Place
4329,Kwun_Tong,MTRC - Ngau Tau Kok station,,22.315504,114.219164,"Metals,Other Plastic,Paper,Rechargeable Batteries",Recycling Bins at Public Place
4330,Sai_Kung,MTRC - Po Lam station,,22.322511,114.257832,"Metals,Other Plastic,Paper,Rechargeable Batteries",Recycling Bins at Public Place
4331,Kwun_Tong,"Ninki Denki - Shop 215, 2/F, Domain, 38 Ko Chiu Road, Yau Tong",,22.295891,114.23886,Rechargeable Batteries,Recycling Bins at Public Place
4332,Sai_Kung,"PanaShop - Shop UG064, UG/F, MCP Central, 8 Yan King Road, Po Lam, Tseung Kwan O",,22.322773,114.258355,Rechargeable Batteries,Recycling Bins at Public Place
4333,Sai_Kung,"PRICERITE - Shop L2-008 - L2-017, Level 2, TKO Plaza, 1 Tong Tak Street, Tseung Kwan O",,22.309217,114.262092,"Fluorescent Lamp,Rechargeable Batteries",Recycling Bins at Public Place
4337,Kwun_Tong,"PRICERITE - Unit 8, Level 5, MegaBox, Enterprise Square Five, 38 Wang Chiu Road, Kowloon Bay",,22.319341,114.208416,"Fluorescent Lamp,Rechargeable Batteries",Recycling Bins at Public Place
4342,Kwun_Tong,"The Boys` & Girls` Clubs Association of Hong Kong - G/F, Sau Lok House, Sau Mau Ping Estate (Phase III), Kwun Tong",,22.321304,114.231358,Rechargeable Batteries,Recycling Bins at Public Place
4343,Kwun_Tong,"The Boys' & Girls' Clubs Association of Hong Kong - No. 1, 3/F, Carpark Block, Ko Cheung Court, Yau Tong",,22.295776,114.240158,Rechargeable Batteries,Recycling Bins at Public Place
4344,Sai_Kung,"The Boys` & Girls` Clubs Association of Hong Kong - 2/F, Po Kan House East, Po Lam Estate, Tseung Kwan O",,22.324884,114.256121,Rechargeable Batteries,Recycling Bins at Public Place
4345,Sai_Kung,"The Boys' & Girls' Clubs Association of Hong Kong - BGCA Bradbury Camp, DD 257, Lot 676, Wong Yi Chau, Sai Kung",,22.390892,114.318299,Rechargeable Batteries,Recycling Bins at Public Place
4347,Kwun_Tong,"Choi Tak Shopping Centre - Choi Tak Shopping Centre, Ngau Tau Kok",,22.329667,114.213339,Fluorescent Lamp,Recycling Bins at Public Place
4348,Kwun_Tong,"Choi Ying Place - Choi Ying Place, 79 Choi Ha Road, Ngau Tau Kok",,22.327954,114.214497,Fluorescent Lamp,Recycling Bins at Public Place
4350,Sai_Kung,"East Point City - 8 Chung Wa Road, Hang Hau, Tseung Kwan O",,22.316399,114.264985,Fluorescent Lamp,Recycling Bins at Public Place
4351,Kwun_Tong,"IKEA - Level 4, MegaBox, Enterprise Square Five, 38 Wang Chiu Road, Kowloon",,22.319561,114.208609,"Fluorescent Lamp,Rechargeable Batteries",Recycling Bins at Public Place
4353,Kwun_Tong,"Japan Home Centre - G/F, 301 & 303 Ngau Tau Kok Road and 1, 3, 5 & 7 Luen On Street, Ngau Tau Kok",,22.315067,114.221466,Fluorescent Lamp,Recycling Bins at Public Place
4355,Kwun_Tong,"Japan Home Centre - Flat A, G/F, Flats A, C and E on M/F, Nam Tai Mansion, 50-68 Shui Wo Street, Kwun Tong",,22.315586,114.225401,Fluorescent Lamp,Recycling Bins at Public Place
4358,Sai_Kung,"Japan Home Centre - Shop Nos. 316-320, 3/F, Po Kan House, Po Lam Estate, Tseung Kwan O",,22.325221,114.255824,Fluorescent Lamp,Recycling Bins at Public Place
4359,Sai_Kung,"JAPAN HOME CENTRE - Shop G64-67 & G74-75, G/F, MCP ONE,  1 Wan Hang Road, Po Lam, Tseung Kwan O",,22.320919,114.256922,Fluorescent Lamp,Recycling Bins at Public Place
4362,Kwun_Tong,"Japan Home Centre - Shop No. P15-P17, 3/F, Shun Lee Commercial Centre, 15 Lee On Road, Kwun Tong",,22.331163,114.22592,Fluorescent Lamp,Recycling Bins at Public Place
4367,Kwun_Tong,"Light Smart Metal Electric & Decoration Engineering - Shop 25, G/F, Wang Kwong Buliding, 33 Ngau Tau Kok Road, Kowloon Bay",,22.325743,114.215289,Fluorescent Lamp,Recycling Bins at Public Place
4368,Kwun_Tong,"MegaBox - L5, MegaBox, Enterprise Square Five, 38 Wang Chiu Road, Kowloon Bay, Kowloon",,22.319772,114.208504,Fluorescent Lamp,Recycling Bins at Public Place
4369,Kwun_Tong,"Mei Wah Electrical Company Limited - Shop No. G11, 14 & 18, G/F., Ka Wah Arcade, Yau Tong Centre, Yau Tong",,22.295216,114.239223,Fluorescent Lamp,Recycling Bins at Public Place
4370,Sai_Kung,"METRO CITY PLAZA 1 - 1 Wan Hang Road, Po Lam, Tseung Kwan O",,22.321272,114.257169,Fluorescent Lamp,Recycling Bins at Public Place
4371,Sai_Kung,"Park Central - 9 Tong Tak Street, Tseung Kwan O",,22.307815,114.257587,Fluorescent Lamp,Recycling Bins at Public Place
4375,Kwun_Tong,"PRICERITE - Shop S8, 2/F, Phase II, Amoy Plaza, 77 Ngau Tau Kok Road, Kowloon Bay",,22.324278,114.216324,"Fluorescent Lamp,Rechargeable Batteries",Recycling Bins at Public Place
4388,Kwun_Tong,"Kowloon Bay Sports Ground, 15 Kai Lok Street (near the main entrance)",,22.32672,114.209608,Clothes,Recycling Bins at Public Place
4389,Sai_Kung," Kin Choi Community Hall, 6/F, Choi Ming Shopping Centre Extension, Kin Ming Estate, Tseung Kwan O",,22.305991,114.251606,Clothes,Recycling Bins at Public Place
4390,Sai_Kung,"Junction between Pui Shing Road and Pui Shing Lane, Tseung Kwan O",,22.316912,114.267146,Clothes,Recycling Bins at Public Place
4391,Sai_Kung,"Po Hong Park, Tsueng Kwan O (near covered corridor)",,22.319024,114.257543,Clothes,Recycling Bins at Public Place
4392,Sai_Kung,"Area outside 1/F of Sheung Tak Community Hall, Sheung Mei House, Sheung Tak Estate, Tseung Kwan O",,22.311379,114.256725,Clothes,Recycling Bins at Public Place
4393,Sai_Kung,"Area next to King Lam Neighbourhood Community Centre, King Lam Estate, Tseung Kwan O",,22.319747,114.260936,Clothes,Recycling Bins at Public Place
4395,Sai_Kung,"The Sai Kung Jockey Club Town Hall, 8 Chan Man Street (near the entrance)",,22.382969,114.271263,Clothes,Recycling Bins at Public Place
4396,Kwun_Tong,"Shun Lee Estate Community Centre, 2 Shun Chi Street, Shun Lee Estate",,22.331315,114.2272,Clothes,Recycling Bins at Public Place
4397,Kwun_Tong,"Kwun Tong Community Centre, 17 Tsui Ping Road",,22.312938,114.229435,Clothes,Recycling Bins at Public Place
4398,Kwun_Tong,"G/F, Lei Yue Mun Municipal Services Building",,22.292192,114.238733,Clothes,Recycling Bins at Public Place
4399,Sai_Kung,"Junction between Mau Yip Road and Mau Tai Road, Tseung Kwan O",,22.323478,114.256732,Clothes,Recycling Bins at Public Place
4400,Kwun_Tong,"Lam Tin South Sports Centre, Pik Wan Road, Lam Tin",,22.303917,114.238942,Clothes,Recycling Bins at Public Place
4401,Kwun_Tong,"G/F, Sai Tso Wan Neighbourhood Community Centre, Lam Tin",,22.307221,114.228948,Clothes,Recycling Bins at Public Place
4402,Kwun_Tong,"Hong Chi Association - Hong Chi District Support Centre (Kwun Tong West District) - Unit 116-123, Lee Foo House, Shun Lee Estate, Kwun Tong, Hong Kong",,22.330384,114.227028,Glass Bottles,Recycling Bins at Public Place
4403,Kwun_Tong,"Po Leung Kuk - Lau Chan Siu Po Neighbourhood Elderly Centre - Room 101-102, 105-108, G/F, Lap Wah House, Lok Wah North Estate, Kwun Tong, Kowloon",,22.322605,114.220062,"Glass Bottles,Other Plastic,Small Electrical and Electronic Equipment",NGO Collection Points
4404,Sai_Kung,"Po Leung Kuk - Yue Yiu Sun Memorial Workshop - G/F, King Yu House, King Lam Estate, Tsueng Kwan O, New Territories",,22.319799,114.261682,"Glass Bottles,Other Plastic,Small Electrical and Electronic Equipment",NGO Collection Points
4408,Sai_Kung,"The Hong Kong Federation of Youth Groups – Felix Wong Youth S.P.O.T - G/F, Tak On House, Hau Tak Estate, Tseung Kwan O, N.T.",,22.317972,114.265944,"Glass Bottles,Other Plastic,Small Electrical and Electronic Equipment",NGO Collection Points
4409,Kwun_Tong,"The Hong Kong Federation of Youth Groups – Jockey Club Ping Shek Youth S.P.O.T - Lower Ground Floor, Restaurant Block, Ping Shek Estate, Kwun Tong, Kowloon",,22.333029,114.209021,"Glass Bottles,Other Plastic,Small Electrical and Electronic Equipment",NGO Collection Points
4410,Sai_Kung,"The Hong Kong Federation of Youth Groups - Jockey Club Tseung Kwan O Youth S.P.O.T. - G/F, Ming Kok House, Ming Tak Estate, Tseung Kwan O, N.T.",,22.316269,114.269089,"Glass Bottles,Other Plastic,Small Electrical and Electronic Equipment",NGO Collection Points
4412,Sai_Kung,"The Hong Kong Federation of Youth Groups – Lohas Youth S.P.O.T - The Capitol, LOHAS Park, 1 LOHAS Park Road, Sai Kung, N.T.",,22.296092,114.271956,"Glass Bottles,Other Plastic,Small Electrical and Electronic Equipment",NGO Collection Points
4414,Yau_Tsim_Mong,"7-ELEVEN - Room 3, LG/F, Block D, Queen Elizabeth Hospital, 30 Gascoigne Road, Kowloon",,22.310498,114.174679,Rechargeable Batteries,Recycling Bins at Public Place
4415,Wong_Tai_Sin,"7-ELEVEN - Shop 1, G/F, Lung Lok House, Lower Wong Tai Sin (2) Estate, Wong Tai Sin",,22.341043,114.192684,Rechargeable Batteries,Recycling Bins at Public Place
